"d_code","j_code","flow1_tot","flow2_tot"
11530770,1117067010003,117540.1741,141834.5582
11530770,1117067010004,205537.7793,203999.8346
11530770,1117067010005,235547,214752.697
11530770,1117067010006,183119.5019,167727.8403
11530770,1117067010007,201700.71,195620.9128
11530770,1117067010008,65458.331,72112.4089
11530770,1117067010009,58682.659,83852.7224
11530770,1117067010010,88856.2725,128970.3935
11530770,1117067010301,106420.7368,122754.6013
11530770,1117067010302,6224.7705,7463.3887
11530770,1117067020001,228564.7051,186690.2258
11530770,1117067020002,108044.6903,172376.4977
11530770,1117067020003,338295.9248,296055.4676
11530770,1117067020004,128909.9944,169861.9006
11530770,1117067020005,152722.7492,220666.6759
11530770,1117067020006,209616.0997,178352.081
11530770,1117067020007,196426.4838,128023.6501
11530770,1117067020008,129006.2153,193375.5866
11530770,1117067020009,81718.3492,162861.9292
11530770,1117067020010,45763.8436,130264.1753
11530770,1117067020301,136670.1221,156920.7892
11530770,1117067020302,15798.6513,22850.6151
11530770,1117067020303,31970.0848,48250.4633
11530770,1117067020304,29137.2003,40465.6792
11530770,1117067020305,19559.3688,31525.1339
11530770,1117067020306,47724.9747,70170.0404
11530770,1117067020501,125985.6094,192045.0687
11530770,1117067030001,253302.918,84296.2143
11530770,1117067030002,80447.482,151712.089
11530770,1117067030003,546294.5114,521066.3521
11530770,1117067030004,44101.1782,61071.9934
11530770,1117067030005,667752.6538,197292.8193
11530770,1117067030301,227636.8089,382256.1652
11530770,1117067030401,46863.2255,57778.4083
11530770,1117067030402,24693.6229,34075.7356
11530770,1117067030403,53544.7881,61462.2673
11530770,1117067030501,85440.0097,85353.236
11530770,1117067030801,141648.8649,185085.5814
11530780,1.117068e+12,2997669.8212,3296056.5338
11530780,1117068010001,152320.8513,104552.6233
11530780,1117068010002,287933.0726,136183.1231
11530780,1117068020001,590409.5095,383208.5408
11530780,1117068020002,120420.0789,161436.9032
11530780,1117068020003,118893.5743,220393.779
11530780,1117068020004,499576.2746,274719.9078
11530780,1117068020005,0,0
11530780,1117068020006,588912.0506,552366.6101
11530780,1117068020007,535706.9836,198003.4978
11530780,1117068020008,306054.8388,337524.8073
11530780,1117068020009,411062.4908,425202.0117
11530780,1117068020010,579944.2113,202745.2234
11530780,1117068020011,319450.3832,193420.0749
11530780,1117068020012,327093.4981,478453.5184
11530780,1117068020013,217667.0527,242972.4211
11530780,1117068020014,73978.4745,175918.6535
11530780,1117068020015,108180.0665,156983.1364
11530780,1117068020016,214168.1857,328275.4294
11530780,1117068020017,81338.5857,167033.7979
11530780,1117068020101,0,0
11530780,1117068020102,8.3546,0
11530780,1117068020103,97010.6713,108082.4463
11530780,1117068020104,13.5565,0
11530780,1117068020201,337358.4268,333349.3618
11530780,1117068020202,162826.4409,139997.1541
11530780,1117068020301,59556.5,131859.9058
11530780,1117068020302,80149.9268,109442.0842
11530780,1117068020501,121048.0664,123880.8403
11530780,1117068020502,721244.6152,774579.2814
11530780,1117068020503,571724.5775,761422.4208
11530780,1117068020601,219613.2896,337313.4878
11530780,1117068020801,54055.2694,153281.363
11530780,1117068020901,133985.3419,166645.1817
11530780,1117068020902,120388.1436,172532.8208
11530780,1117068021001,75338.8318,124435.1268
11530780,1117068021002,173338.4326,316469.5519
11530780,1117068021201,167942.5597,329882.4204
11530780,1117068021202,193374.0619,177919.1771
11530780,1117068021203,124072.6139,182459.8386
11530780,1117068021204,175876.0845,106724.7388
11530780,1117068021205,77842.2168,182869.7189
11530780,1117068021206,196353.8607,246273.9304
11530780,1117068021207,129802.2971,103248.4697
11530780,1117068030001,1456697.1457,1279376.9032
11530780,1117068030002,414631.5836,189530.8685
11530780,1117068030003,272231.6067,339865.628
11530780,1117068030004,1935162.2811,2166108.7201
11530780,1117068030005,93580.9924,170376.9521
11530780,1117068030006,80848.4035,155081.6058
11530780,1117068030007,113107.0202,126574.6121
11530780,1117068030008,102477.3675,139559.248
11530780,1117068030009,325841.2533,323369.943
11530780,1117068030010,227479.6067,353919.4312
11530780,1117068030011,688836.4609,627106.5957
11530780,1117068030012,300417.8127,231526.2548
11530780,1117068030013,196817.56,297155.3258
11530780,1117068030014,3500.0852,8776.9171
11530780,1117068030501,70223.8196,133363.8007
11530780,1117068030601,77663.1749,176698.1211
11530780,1117068030602,163702.4864,249543.8826
11530780,1117068030603,96956.9974,212414.0235
11530780,1117068030604,228263.0722,298581.5438
11530780,1117068031401,169815.8238,281847.6404
11530780,1117068031402,118377.3466,198530.3018
